episode,total_reward,best_reward,agent.epsilon
32324,-107.0,-84.0,0.005
32325,-149.0,-84.0,0.005
32326,-105.0,-84.0,0.005
32327,-145.0,-84.0,0.005
32328,-112.0,-84.0,0.005
32329,-109.0,-84.0,0.005
32330,-136.0,-84.0,0.005
32331,-139.0,-84.0,0.005
32332,-152.0,-84.0,0.005
32333,-153.0,-84.0,0.005
32334,-89.0,-84.0,0.005
32335,-136.0,-84.0,0.005
32336,-141.0,-84.0,0.005
32337,-96.0,-84.0,0.005
32338,-142.0,-84.0,0.005
32339,-93.0,-84.0,0.005
32340,-101.0,-84.0,0.005
32341,-106.0,-84.0,0.005
32342,-153.0,-84.0,0.005
32343,-106.0,-84.0,0.005
32344,-106.0,-84.0,0.005
32345,-167.0,-84.0,0.005
32346,-139.0,-84.0,0.005
32347,-139.0,-84.0,0.005
32348,-150.0,-84.0,0.005
32349,-145.0,-84.0,0.005
32350,-141.0,-84.0,0.005
32351,-103.0,-84.0,0.005
32352,-106.0,-84.0,0.005
32353,-92.0,-84.0,0.005
32354,-148.0,-84.0,0.005
32355,-156.0,-84.0,0.005
32356,-143.0,-84.0,0.005
32357,-106.0,-84.0,0.005
32358,-106.0,-84.0,0.005
32359,-142.0,-84.0,0.005
32360,-166.0,-84.0,0.005
32361,-165.0,-84.0,0.005
32362,-92.0,-84.0,0.005
32363,-147.0,-84.0,0.005
32364,-158.0,-84.0,0.005
32365,-107.0,-84.0,0.005
32366,-153.0,-84.0,0.005
32367,-111.0,-84.0,0.005
32368,-86.0,-84.0,0.005
32369,-89.0,-84.0,0.005
32370,-106.0,-84.0,0.005
32371,-102.0,-84.0,0.005
32372,-135.0,-84.0,0.005
32373,-106.0,-84.0,0.005
32374,-147.0,-84.0,0.005
32375,-134.0,-84.0,0.005
32376,-107.0,-84.0,0.005
32377,-153.0,-84.0,0.005
32378,-106.0,-84.0,0.005
32379,-106.0,-84.0,0.005
32380,-143.0,-84.0,0.005
32381,-106.0,-84.0,0.005
32382,-138.0,-84.0,0.005
32383,-142.0,-84.0,0.005
32384,-107.0,-84.0,0.005
32385,-103.0,-84.0,0.005
32386,-154.0,-84.0,0.005
32387,-139.0,-84.0,0.005
32388,-143.0,-84.0,0.005
32389,-142.0,-84.0,0.005
32390,-106.0,-84.0,0.005
32391,-106.0,-84.0,0.005
32392,-164.0,-84.0,0.005
32393,-88.0,-84.0,0.005
32394,-142.0,-84.0,0.005
32395,-137.0,-84.0,0.005
32396,-107.0,-84.0,0.005
32397,-90.0,-84.0,0.005
32398,-171.0,-84.0,0.005
32399,-167.0,-84.0,0.005
32400,-90.0,-84.0,0.005
32401,-108.0,-84.0,0.005
32402,-91.0,-84.0,0.005
32403,-106.0,-84.0,0.005
32404,-101.0,-84.0,0.005
32405,-143.0,-84.0,0.005
32406,-106.0,-84.0,0.005
32407,-107.0,-84.0,0.005
32408,-107.0,-84.0,0.005
32409,-158.0,-84.0,0.005
32410,-87.0,-84.0,0.005
32411,-107.0,-84.0,0.005
32412,-106.0,-84.0,0.005
32413,-139.0,-84.0,0.005
32414,-86.0,-84.0,0.005
32415,-140.0,-84.0,0.005
32416,-150.0,-84.0,0.005
32417,-151.0,-84.0,0.005
32418,-145.0,-84.0,0.005
32419,-144.0,-84.0,0.005
32420,-105.0,-84.0,0.005
32421,-96.0,-84.0,0.005
32422,-85.0,-84.0,0.005
32423,-106.0,-84.0,0.005
32424,-106.0,-84.0,0.005
32425,-107.0,-84.0,0.005
32426,-106.0,-84.0,0.005
32427,-106.0,-84.0,0.005
32428,-93.0,-84.0,0.005
32429,-99.0,-84.0,0.005
32430,-173.0,-84.0,0.005
32431,-89.0,-84.0,0.005
32432,-90.0,-84.0,0.005
32433,-168.0,-84.0,0.005
32434,-138.0,-84.0,0.005
32435,-150.0,-84.0,0.005
32436,-105.0,-84.0,0.005
32437,-141.0,-84.0,0.005
32438,-106.0,-84.0,0.005
32439,-93.0,-84.0,0.005
32440,-106.0,-84.0,0.005
32441,-107.0,-84.0,0.005
32442,-96.0,-84.0,0.005
32443,-108.0,-84.0,0.005
32444,-106.0,-84.0,0.005
32445,-90.0,-84.0,0.005
32446,-108.0,-84.0,0.005
32447,-97.0,-84.0,0.005
32448,-86.0,-84.0,0.005
32449,-105.0,-84.0,0.005
32450,-90.0,-84.0,0.005
32451,-144.0,-84.0,0.005
32452,-107.0,-84.0,0.005
32453,-151.0,-84.0,0.005
32454,-137.0,-84.0,0.005
32455,-89.0,-84.0,0.005
32456,-105.0,-84.0,0.005
32457,-104.0,-84.0,0.005
32458,-107.0,-84.0,0.005
32459,-89.0,-84.0,0.005
32460,-98.0,-84.0,0.005
32461,-106.0,-84.0,0.005
32462,-150.0,-84.0,0.005
32463,-89.0,-84.0,0.005
32464,-137.0,-84.0,0.005
32465,-152.0,-84.0,0.005
32466,-106.0,-84.0,0.005
32467,-88.0,-84.0,0.005
32468,-151.0,-84.0,0.005
32469,-141.0,-84.0,0.005
32470,-88.0,-84.0,0.005
32471,-171.0,-84.0,0.005
32472,-179.0,-84.0,0.005
32473,-159.0,-84.0,0.005
32474,-168.0,-84.0,0.005
32475,-106.0,-84.0,0.005
32476,-135.0,-84.0,0.005
32477,-145.0,-84.0,0.005
32478,-142.0,-84.0,0.005
32479,-106.0,-84.0,0.005
32480,-91.0,-84.0,0.005
32481,-137.0,-84.0,0.005
32482,-107.0,-84.0,0.005
32483,-95.0,-84.0,0.005
32484,-143.0,-84.0,0.005
32485,-136.0,-84.0,0.005
32486,-145.0,-84.0,0.005
32487,-106.0,-84.0,0.005
32488,-148.0,-84.0,0.005
32489,-89.0,-84.0,0.005
32490,-141.0,-84.0,0.005
32491,-88.0,-84.0,0.005
32492,-111.0,-84.0,0.005
32493,-104.0,-84.0,0.005
32494,-89.0,-84.0,0.005
32495,-106.0,-84.0,0.005
32496,-135.0,-84.0,0.005
32497,-134.0,-84.0,0.005
32498,-139.0,-84.0,0.005
32499,-179.0,-84.0,0.005
32500,-153.0,-84.0,0.005
32501,-106.0,-84.0,0.005
32502,-106.0,-84.0,0.005
32503,-140.0,-84.0,0.005
32504,-89.0,-84.0,0.005
32505,-96.0,-84.0,0.005
32506,-88.0,-84.0,0.005
32507,-162.0,-84.0,0.005
32508,-149.0,-84.0,0.005
32509,-106.0,-84.0,0.005
32510,-106.0,-84.0,0.005
32511,-87.0,-84.0,0.005
32512,-90.0,-84.0,0.005
32513,-90.0,-84.0,0.005
32514,-94.0,-84.0,0.005
32515,-106.0,-84.0,0.005
32516,-87.0,-84.0,0.005
32517,-138.0,-84.0,0.005
32518,-106.0,-84.0,0.005
32519,-106.0,-84.0,0.005
32520,-162.0,-84.0,0.005
32521,-87.0,-84.0,0.005
32522,-106.0,-84.0,0.005
32523,-107.0,-84.0,0.005
32524,-87.0,-84.0,0.005
32525,-159.0,-84.0,0.005
32526,-98.0,-84.0,0.005
32527,-171.0,-84.0,0.005
32528,-146.0,-84.0,0.005
32529,-106.0,-84.0,0.005
32530,-106.0,-84.0,0.005
32531,-106.0,-84.0,0.005
32532,-133.0,-84.0,0.005
32533,-100.0,-84.0,0.005
32534,-108.0,-84.0,0.005
32535,-107.0,-84.0,0.005
32536,-106.0,-84.0,0.005
32537,-148.0,-84.0,0.005
32538,-88.0,-84.0,0.005
32539,-133.0,-84.0,0.005
32540,-107.0,-84.0,0.005
32541,-91.0,-84.0,0.005
32542,-174.0,-84.0,0.005
32543,-106.0,-84.0,0.005
32544,-106.0,-84.0,0.005
32545,-141.0,-84.0,0.005
32546,-106.0,-84.0,0.005
32547,-106.0,-84.0,0.005
32548,-114.0,-84.0,0.005
32549,-166.0,-84.0,0.005
32550,-136.0,-84.0,0.005
32551,-153.0,-84.0,0.005
32552,-106.0,-84.0,0.005
32553,-104.0,-84.0,0.005
32554,-148.0,-84.0,0.005
32555,-88.0,-84.0,0.005
32556,-199.0,-84.0,0.005
32557,-164.0,-84.0,0.005
32558,-154.0,-84.0,0.005
32559,-148.0,-84.0,0.005
32560,-134.0,-84.0,0.005
32561,-94.0,-84.0,0.005
32562,-107.0,-84.0,0.005
32563,-150.0,-84.0,0.005
32564,-88.0,-84.0,0.005
32565,-144.0,-84.0,0.005
32566,-147.0,-84.0,0.005
32567,-104.0,-84.0,0.005
32568,-145.0,-84.0,0.005
32569,-143.0,-84.0,0.005
32570,-147.0,-84.0,0.005
32571,-106.0,-84.0,0.005
32572,-145.0,-84.0,0.005
32573,-85.0,-84.0,0.005
32574,-140.0,-84.0,0.005
32575,-144.0,-84.0,0.005
32576,-151.0,-84.0,0.005
32577,-136.0,-84.0,0.005
32578,-107.0,-84.0,0.005
32579,-142.0,-84.0,0.005
32580,-106.0,-84.0,0.005
32581,-143.0,-84.0,0.005
32582,-150.0,-84.0,0.005
32583,-106.0,-84.0,0.005
32584,-99.0,-84.0,0.005
32585,-113.0,-84.0,0.005
32586,-107.0,-84.0,0.005
32587,-146.0,-84.0,0.005
32588,-141.0,-84.0,0.005
32589,-89.0,-84.0,0.005
32590,-152.0,-84.0,0.005
32591,-150.0,-84.0,0.005
32592,-97.0,-84.0,0.005
32593,-86.0,-84.0,0.005
32594,-141.0,-84.0,0.005
32595,-149.0,-84.0,0.005
32596,-137.0,-84.0,0.005
32597,-143.0,-84.0,0.005
32598,-96.0,-84.0,0.005
32599,-90.0,-84.0,0.005
32600,-161.0,-84.0,0.005
32601,-107.0,-84.0,0.005
32602,-104.0,-84.0,0.005
32603,-88.0,-84.0,0.005
32604,-135.0,-84.0,0.005
32605,-93.0,-84.0,0.005
32606,-146.0,-84.0,0.005
32607,-94.0,-84.0,0.005
32608,-109.0,-84.0,0.005
32609,-107.0,-84.0,0.005
32610,-142.0,-84.0,0.005
32611,-142.0,-84.0,0.005
32612,-106.0,-84.0,0.005
32613,-162.0,-84.0,0.005
32614,-92.0,-84.0,0.005
32615,-106.0,-84.0,0.005
32616,-143.0,-84.0,0.005
32617,-149.0,-84.0,0.005
32618,-108.0,-84.0,0.005
32619,-146.0,-84.0,0.005
32620,-152.0,-84.0,0.005
32621,-107.0,-84.0,0.005
32622,-106.0,-84.0,0.005
32623,-87.0,-84.0,0.005
32624,-88.0,-84.0,0.005
32625,-145.0,-84.0,0.005
32626,-106.0,-84.0,0.005
32627,-146.0,-84.0,0.005
32628,-152.0,-84.0,0.005
32629,-106.0,-84.0,0.005
32630,-136.0,-84.0,0.005
32631,-92.0,-84.0,0.005
32632,-152.0,-84.0,0.005
32633,-140.0,-84.0,0.005
32634,-137.0,-84.0,0.005
32635,-92.0,-84.0,0.005
32636,-137.0,-84.0,0.005
32637,-146.0,-84.0,0.005
32638,-107.0,-84.0,0.005
32639,-106.0,-84.0,0.005
32640,-152.0,-84.0,0.005
32641,-106.0,-84.0,0.005
32642,-106.0,-84.0,0.005
32643,-138.0,-84.0,0.005
32644,-89.0,-84.0,0.005
32645,-106.0,-84.0,0.005
32646,-85.0,-84.0,0.005
32647,-104.0,-84.0,0.005
32648,-148.0,-84.0,0.005
32649,-153.0,-84.0,0.005
32650,-106.0,-84.0,0.005
32651,-149.0,-84.0,0.005
32652,-154.0,-84.0,0.005
32653,-150.0,-84.0,0.005
32654,-155.0,-84.0,0.005
32655,-139.0,-84.0,0.005
32656,-162.0,-84.0,0.005
32657,-138.0,-84.0,0.005
32658,-87.0,-84.0,0.005
32659,-152.0,-84.0,0.005
32660,-91.0,-84.0,0.005
32661,-107.0,-84.0,0.005
32662,-107.0,-84.0,0.005
32663,-106.0,-84.0,0.005
32664,-148.0,-84.0,0.005
32665,-106.0,-84.0,0.005
32666,-141.0,-84.0,0.005
32667,-91.0,-84.0,0.005
32668,-139.0,-84.0,0.005
32669,-106.0,-84.0,0.005
32670,-139.0,-84.0,0.005
32671,-106.0,-84.0,0.005
32672,-146.0,-84.0,0.005
32673,-88.0,-84.0,0.005
32674,-141.0,-84.0,0.005
32675,-107.0,-84.0,0.005
32676,-100.0,-84.0,0.005
32677,-86.0,-84.0,0.005
32678,-106.0,-84.0,0.005
32679,-106.0,-84.0,0.005
32680,-151.0,-84.0,0.005
32681,-106.0,-84.0,0.005
32682,-148.0,-84.0,0.005
32683,-106.0,-84.0,0.005
32684,-116.0,-84.0,0.005
32685,-91.0,-84.0,0.005
32686,-105.0,-84.0,0.005
32687,-152.0,-84.0,0.005
32688,-86.0,-84.0,0.005
32689,-91.0,-84.0,0.005
32690,-151.0,-84.0,0.005
32691,-91.0,-84.0,0.005
32692,-143.0,-84.0,0.005
32693,-144.0,-84.0,0.005
32694,-88.0,-84.0,0.005
32695,-146.0,-84.0,0.005
32696,-88.0,-84.0,0.005
32697,-152.0,-84.0,0.005
32698,-88.0,-84.0,0.005
32699,-138.0,-84.0,0.005
32700,-141.0,-84.0,0.005
32701,-154.0,-84.0,0.005
32702,-94.0,-84.0,0.005
32703,-143.0,-84.0,0.005
32704,-178.0,-84.0,0.005
32705,-135.0,-84.0,0.005
32706,-162.0,-84.0,0.005
32707,-92.0,-84.0,0.005
32708,-106.0,-84.0,0.005
32709,-106.0,-84.0,0.005
32710,-102.0,-84.0,0.005
32711,-141.0,-84.0,0.005
32712,-86.0,-84.0,0.005
32713,-148.0,-84.0,0.005
32714,-154.0,-84.0,0.005
32715,-151.0,-84.0,0.005
32716,-91.0,-84.0,0.005
32717,-144.0,-84.0,0.005
32718,-91.0,-84.0,0.005
32719,-106.0,-84.0,0.005
32720,-106.0,-84.0,0.005
32721,-107.0,-84.0,0.005
32722,-149.0,-84.0,0.005
32723,-143.0,-84.0,0.005
32724,-105.0,-84.0,0.005
32725,-91.0,-84.0,0.005
32726,-101.0,-84.0,0.005
32727,-156.0,-84.0,0.005
32728,-94.0,-84.0,0.005
32729,-99.0,-84.0,0.005
32730,-153.0,-84.0,0.005
32731,-90.0,-84.0,0.005
32732,-91.0,-84.0,0.005
32733,-90.0,-84.0,0.005
32734,-107.0,-84.0,0.005
32735,-144.0,-84.0,0.005
32736,-103.0,-84.0,0.005
32737,-86.0,-84.0,0.005
32738,-141.0,-84.0,0.005
32739,-106.0,-84.0,0.005
32740,-107.0,-84.0,0.005
32741,-90.0,-84.0,0.005
32742,-106.0,-84.0,0.005
32743,-95.0,-84.0,0.005
32744,-136.0,-84.0,0.005
32745,-138.0,-84.0,0.005
32746,-162.0,-84.0,0.005
32747,-138.0,-84.0,0.005
32748,-150.0,-84.0,0.005
32749,-91.0,-84.0,0.005
32750,-91.0,-84.0,0.005
32751,-88.0,-84.0,0.005
32752,-85.0,-84.0,0.005
32753,-138.0,-84.0,0.005
32754,-136.0,-84.0,0.005
32755,-152.0,-84.0,0.005
32756,-142.0,-84.0,0.005
32757,-146.0,-84.0,0.005
32758,-106.0,-84.0,0.005
32759,-145.0,-84.0,0.005
32760,-182.0,-84.0,0.005
32761,-106.0,-84.0,0.005
32762,-142.0,-84.0,0.005
32763,-154.0,-84.0,0.005
32764,-101.0,-84.0,0.005
32765,-107.0,-84.0,0.005
32766,-106.0,-84.0,0.005
32767,-151.0,-84.0,0.005
32768,-147.0,-84.0,0.005
32769,-92.0,-84.0,0.005
32770,-89.0,-84.0,0.005
32771,-108.0,-84.0,0.005
32772,-155.0,-84.0,0.005
32773,-105.0,-84.0,0.005
32774,-100.0,-84.0,0.005
32775,-107.0,-84.0,0.005
32776,-172.0,-84.0,0.005
32777,-150.0,-84.0,0.005
32778,-106.0,-84.0,0.005
32779,-87.0,-84.0,0.005
32780,-106.0,-84.0,0.005
32781,-91.0,-84.0,0.005
32782,-88.0,-84.0,0.005
32783,-144.0,-84.0,0.005
32784,-89.0,-84.0,0.005
32785,-105.0,-84.0,0.005
32786,-142.0,-84.0,0.005
32787,-139.0,-84.0,0.005
32788,-146.0,-84.0,0.005
32789,-162.0,-84.0,0.005
32790,-92.0,-84.0,0.005
32791,-142.0,-84.0,0.005
32792,-106.0,-84.0,0.005
32793,-139.0,-84.0,0.005
32794,-138.0,-84.0,0.005
32795,-142.0,-84.0,0.005
32796,-106.0,-84.0,0.005
32797,-106.0,-84.0,0.005
32798,-216.0,-84.0,0.005
32799,-107.0,-84.0,0.005
32800,-101.0,-84.0,0.005
32801,-142.0,-84.0,0.005
32802,-151.0,-84.0,0.005
32803,-106.0,-84.0,0.005
32804,-139.0,-84.0,0.005
32805,-150.0,-84.0,0.005
32806,-141.0,-84.0,0.005
32807,-105.0,-84.0,0.005
32808,-146.0,-84.0,0.005
32809,-137.0,-84.0,0.005
32810,-101.0,-84.0,0.005
32811,-144.0,-84.0,0.005
32812,-107.0,-84.0,0.005
32813,-148.0,-84.0,0.005
32814,-106.0,-84.0,0.005
32815,-107.0,-84.0,0.005
32816,-172.0,-84.0,0.005
32817,-106.0,-84.0,0.005
32818,-132.0,-84.0,0.005
32819,-135.0,-84.0,0.005
32820,-165.0,-84.0,0.005
32821,-106.0,-84.0,0.005
32822,-105.0,-84.0,0.005
32823,-144.0,-84.0,0.005
32824,-165.0,-84.0,0.005
32825,-159.0,-84.0,0.005
32826,-147.0,-84.0,0.005
32827,-90.0,-84.0,0.005
32828,-92.0,-84.0,0.005
32829,-136.0,-84.0,0.005
32830,-145.0,-84.0,0.005
32831,-150.0,-84.0,0.005
32832,-164.0,-84.0,0.005
32833,-88.0,-84.0,0.005
32834,-167.0,-84.0,0.005
32835,-107.0,-84.0,0.005
32836,-89.0,-84.0,0.005
32837,-106.0,-84.0,0.005
32838,-149.0,-84.0,0.005
32839,-150.0,-84.0,0.005
32840,-98.0,-84.0,0.005
32841,-85.0,-84.0,0.005
32842,-105.0,-84.0,0.005
32843,-154.0,-84.0,0.005
32844,-142.0,-84.0,0.005
32845,-101.0,-84.0,0.005
32846,-89.0,-84.0,0.005
32847,-106.0,-84.0,0.005
32848,-112.0,-84.0,0.005
32849,-137.0,-84.0,0.005
32850,-149.0,-84.0,0.005
32851,-87.0,-84.0,0.005
32852,-148.0,-84.0,0.005
32853,-147.0,-84.0,0.005
32854,-106.0,-84.0,0.005
32855,-140.0,-84.0,0.005
32856,-137.0,-84.0,0.005
32857,-106.0,-84.0,0.005
32858,-149.0,-84.0,0.005
32859,-106.0,-84.0,0.005
32860,-90.0,-84.0,0.005
32861,-107.0,-84.0,0.005
32862,-147.0,-84.0,0.005
32863,-85.0,-84.0,0.005
32864,-166.0,-84.0,0.005
32865,-107.0,-84.0,0.005
32866,-140.0,-84.0,0.005
32867,-106.0,-84.0,0.005
32868,-149.0,-84.0,0.005
32869,-112.0,-84.0,0.005
32870,-142.0,-84.0,0.005
32871,-149.0,-84.0,0.005
32872,-142.0,-84.0,0.005
32873,-156.0,-84.0,0.005
32874,-99.0,-84.0,0.005
32875,-106.0,-84.0,0.005
32876,-91.0,-84.0,0.005
32877,-147.0,-84.0,0.005
32878,-90.0,-84.0,0.005
32879,-150.0,-84.0,0.005
32880,-137.0,-84.0,0.005
32881,-144.0,-84.0,0.005
32882,-141.0,-84.0,0.005
32883,-144.0,-84.0,0.005
32884,-87.0,-84.0,0.005
32885,-167.0,-84.0,0.005
32886,-106.0,-84.0,0.005
32887,-149.0,-84.0,0.005
32888,-89.0,-84.0,0.005
32889,-154.0,-84.0,0.005
32890,-139.0,-84.0,0.005
32891,-90.0,-84.0,0.005
32892,-141.0,-84.0,0.005
32893,-106.0,-84.0,0.005
32894,-137.0,-84.0,0.005
32895,-147.0,-84.0,0.005
32896,-139.0,-84.0,0.005
32897,-136.0,-84.0,0.005
32898,-88.0,-84.0,0.005
32899,-90.0,-84.0,0.005
32900,-145.0,-84.0,0.005
32901,-137.0,-84.0,0.005
32902,-106.0,-84.0,0.005
32903,-90.0,-84.0,0.005
32904,-106.0,-84.0,0.005
32905,-148.0,-84.0,0.005
32906,-106.0,-84.0,0.005
32907,-90.0,-84.0,0.005
32908,-107.0,-84.0,0.005
32909,-152.0,-84.0,0.005
32910,-106.0,-84.0,0.005
32911,-105.0,-84.0,0.005
32912,-171.0,-84.0,0.005
32913,-142.0,-84.0,0.005
32914,-159.0,-84.0,0.005
32915,-107.0,-84.0,0.005
32916,-87.0,-84.0,0.005
32917,-167.0,-84.0,0.005
32918,-146.0,-84.0,0.005
32919,-136.0,-84.0,0.005
32920,-93.0,-84.0,0.005
32921,-96.0,-84.0,0.005
32922,-148.0,-84.0,0.005
32923,-106.0,-84.0,0.005
32924,-139.0,-84.0,0.005
32925,-109.0,-84.0,0.005
32926,-163.0,-84.0,0.005
32927,-151.0,-84.0,0.005
32928,-106.0,-84.0,0.005
32929,-106.0,-84.0,0.005
32930,-134.0,-84.0,0.005
32931,-146.0,-84.0,0.005
32932,-142.0,-84.0,0.005
32933,-106.0,-84.0,0.005
32934,-106.0,-84.0,0.005
32935,-107.0,-84.0,0.005
32936,-104.0,-84.0,0.005
32937,-139.0,-84.0,0.005
32938,-134.0,-84.0,0.005
32939,-147.0,-84.0,0.005
32940,-143.0,-84.0,0.005
32941,-136.0,-84.0,0.005
32942,-153.0,-84.0,0.005
32943,-88.0,-84.0,0.005
32944,-88.0,-84.0,0.005
32945,-91.0,-84.0,0.005
32946,-181.0,-84.0,0.005
32947,-141.0,-84.0,0.005
32948,-100.0,-84.0,0.005
32949,-93.0,-84.0,0.005
32950,-139.0,-84.0,0.005
32951,-88.0,-84.0,0.005
32952,-106.0,-84.0,0.005
32953,-135.0,-84.0,0.005
32954,-150.0,-84.0,0.005
32955,-106.0,-84.0,0.005
32956,-151.0,-84.0,0.005
32957,-104.0,-84.0,0.005
32958,-91.0,-84.0,0.005
32959,-144.0,-84.0,0.005
32960,-137.0,-84.0,0.005
32961,-107.0,-84.0,0.005
32962,-89.0,-84.0,0.005
32963,-106.0,-84.0,0.005
32964,-154.0,-84.0,0.005
32965,-89.0,-84.0,0.005
32966,-100.0,-84.0,0.005
32967,-137.0,-84.0,0.005
32968,-105.0,-84.0,0.005
32969,-105.0,-84.0,0.005
32970,-133.0,-84.0,0.005
32971,-88.0,-84.0,0.005
32972,-106.0,-84.0,0.005
32973,-146.0,-84.0,0.005
32974,-107.0,-84.0,0.005
32975,-140.0,-84.0,0.005
32976,-173.0,-84.0,0.005
32977,-103.0,-84.0,0.005
32978,-108.0,-84.0,0.005
32979,-152.0,-84.0,0.005
32980,-137.0,-84.0,0.005
32981,-150.0,-84.0,0.005
32982,-145.0,-84.0,0.005
32983,-106.0,-84.0,0.005
32984,-133.0,-84.0,0.005
32985,-138.0,-84.0,0.005
32986,-97.0,-84.0,0.005
32987,-137.0,-84.0,0.005
32988,-144.0,-84.0,0.005
32989,-106.0,-84.0,0.005
32990,-109.0,-84.0,0.005
32991,-95.0,-84.0,0.005
32992,-147.0,-84.0,0.005
32993,-90.0,-84.0,0.005
32994,-135.0,-84.0,0.005
32995,-145.0,-84.0,0.005
32996,-137.0,-84.0,0.005
32997,-106.0,-84.0,0.005
32998,-88.0,-84.0,0.005
32999,-141.0,-84.0,0.005
33000,-162.0,-84.0,0.005
33001,-145.0,-84.0,0.005
33002,-138.0,-84.0,0.005
33003,-89.0,-84.0,0.005
33004,-106.0,-84.0,0.005
33005,-105.0,-84.0,0.005
33006,-155.0,-84.0,0.005
33007,-89.0,-84.0,0.005
33008,-106.0,-84.0,0.005
33009,-93.0,-84.0,0.005
33010,-158.0,-84.0,0.005
33011,-153.0,-84.0,0.005
33012,-140.0,-84.0,0.005
33013,-98.0,-84.0,0.005
33014,-169.0,-84.0,0.005
33015,-101.0,-84.0,0.005
33016,-107.0,-84.0,0.005
33017,-91.0,-84.0,0.005
33018,-147.0,-84.0,0.005
33019,-137.0,-84.0,0.005
33020,-156.0,-84.0,0.005
33021,-89.0,-84.0,0.005
33022,-89.0,-84.0,0.005
33023,-153.0,-84.0,0.005
33024,-138.0,-84.0,0.005
33025,-90.0,-84.0,0.005
33026,-136.0,-84.0,0.005
33027,-145.0,-84.0,0.005
33028,-104.0,-84.0,0.005
33029,-106.0,-84.0,0.005
33030,-91.0,-84.0,0.005
33031,-183.0,-84.0,0.005
33032,-143.0,-84.0,0.005
33033,-88.0,-84.0,0.005
33034,-152.0,-84.0,0.005
33035,-98.0,-84.0,0.005
33036,-162.0,-84.0,0.005
33037,-138.0,-84.0,0.005
33038,-146.0,-84.0,0.005
33039,-107.0,-84.0,0.005
33040,-106.0,-84.0,0.005
33041,-158.0,-84.0,0.005
33042,-136.0,-84.0,0.005
33043,-106.0,-84.0,0.005
33044,-154.0,-84.0,0.005
33045,-106.0,-84.0,0.005
33046,-138.0,-84.0,0.005
33047,-141.0,-84.0,0.005
33048,-151.0,-84.0,0.005
33049,-85.0,-84.0,0.005
33050,-106.0,-84.0,0.005
33051,-138.0,-84.0,0.005
33052,-158.0,-84.0,0.005
33053,-164.0,-84.0,0.005
33054,-141.0,-84.0,0.005
33055,-107.0,-84.0,0.005
33056,-106.0,-84.0,0.005
33057,-106.0,-84.0,0.005
33058,-87.0,-84.0,0.005
33059,-109.0,-84.0,0.005
33060,-138.0,-84.0,0.005
33061,-154.0,-84.0,0.005
33062,-106.0,-84.0,0.005
33063,-105.0,-84.0,0.005
33064,-144.0,-84.0,0.005
33065,-99.0,-84.0,0.005
33066,-96.0,-84.0,0.005
33067,-88.0,-84.0,0.005
33068,-149.0,-84.0,0.005
33069,-107.0,-84.0,0.005
33070,-144.0,-84.0,0.005
33071,-107.0,-84.0,0.005
33072,-157.0,-84.0,0.005
33073,-98.0,-84.0,0.005
33074,-108.0,-84.0,0.005
33075,-107.0,-84.0,0.005
33076,-107.0,-84.0,0.005
33077,-91.0,-84.0,0.005
33078,-162.0,-84.0,0.005
33079,-137.0,-84.0,0.005
33080,-143.0,-84.0,0.005
33081,-88.0,-84.0,0.005
33082,-104.0,-84.0,0.005
33083,-107.0,-84.0,0.005
33084,-85.0,-84.0,0.005
33085,-152.0,-84.0,0.005
33086,-94.0,-84.0,0.005
33087,-172.0,-84.0,0.005
33088,-142.0,-84.0,0.005
33089,-90.0,-84.0,0.005
33090,-94.0,-84.0,0.005
33091,-167.0,-84.0,0.005
33092,-136.0,-84.0,0.005
33093,-139.0,-84.0,0.005
33094,-107.0,-84.0,0.005
33095,-88.0,-84.0,0.005
33096,-132.0,-84.0,0.005
33097,-149.0,-84.0,0.005
33098,-106.0,-84.0,0.005
33099,-108.0,-84.0,0.005
33100,-152.0,-84.0,0.005
33101,-170.0,-84.0,0.005
33102,-107.0,-84.0,0.005
33103,-141.0,-84.0,0.005
33104,-104.0,-84.0,0.005
33105,-98.0,-84.0,0.005
33106,-106.0,-84.0,0.005
33107,-140.0,-84.0,0.005
33108,-93.0,-84.0,0.005
33109,-103.0,-84.0,0.005
33110,-95.0,-84.0,0.005
33111,-107.0,-84.0,0.005
33112,-153.0,-84.0,0.005
33113,-94.0,-84.0,0.005
33114,-137.0,-84.0,0.005
33115,-91.0,-84.0,0.005
33116,-107.0,-84.0,0.005
33117,-87.0,-84.0,0.005
33118,-102.0,-84.0,0.005
33119,-107.0,-84.0,0.005
33120,-150.0,-84.0,0.005
33121,-159.0,-84.0,0.005
33122,-145.0,-84.0,0.005
33123,-108.0,-84.0,0.005
33124,-101.0,-84.0,0.005
33125,-141.0,-84.0,0.005
33126,-146.0,-84.0,0.005
33127,-92.0,-84.0,0.005
33128,-88.0,-84.0,0.005
33129,-106.0,-84.0,0.005
33130,-140.0,-84.0,0.005
33131,-107.0,-84.0,0.005
33132,-95.0,-84.0,0.005
33133,-96.0,-84.0,0.005
33134,-106.0,-84.0,0.005
33135,-138.0,-84.0,0.005
33136,-107.0,-84.0,0.005
33137,-106.0,-84.0,0.005
33138,-88.0,-84.0,0.005
33139,-92.0,-84.0,0.005
33140,-144.0,-84.0,0.005
33141,-105.0,-84.0,0.005
33142,-143.0,-84.0,0.005
33143,-107.0,-84.0,0.005
33144,-138.0,-84.0,0.005
33145,-107.0,-84.0,0.005
